0.687,0.433,0.051,0.403,0.683,3
0.809,0.972,0.25,0.664,0.604,1
0.335,0.69,0.302,0.334,0.445,2
0.614,0.928,0.332,0.767,0.576,1
0.51,0.801,0.367,0.551,0.625,1
0.339,0.724,0.047,0.499,0.502,2
0.702,0.837,0.315,0.718,0.849,1
0.548,0.637,0.213,0.53,0.539,2
0.306,0.369,0.791,0.254,0.109,0
0.383,0.2,0.769,0.18,0.124,0
0.25,0.273,0.768,0.281,0.2,0
0.382,0.572,0.324,0.39,0.404,2
0.227,0.229,0.736,0.464,0.456,4
0.751,0.351,0.354,0.184,0.942,3
0.488,0.795,0.297,0.837,0.589,1
0.283,0.132,0.864,0.138,0.094,0
0.684,0.706,0.181,0.623,0.622,1
0.517,0.761,0.096,0.65,0.65,1
0.02,0.279,0.998,0.46,0.378,4
0.255,0.305,0.776,0.11,0.24,0
0.882,0.811,0.381,0.459,0.58,1
0.2,0.319,0.825,0.558,0.333,4
0.09,0.326,0.93,0.452,0.299,0
0.072,0.198,0.925,0.483,0.599,4
0.135,0.237,0.793,0.432,0.056,0
0.965,0.5,0.316,0.272,0.896,3
0.334,0.765,0.015,0.548,0.389,2
0.696,0.827,0.459,0.737,0.62,1
0.328,0.632,0.48,0.402,0.514,2
0.254,0.62,0.436,0.337,0.349,2
0.6,0.319,0.178,0.419,0.907,3
0.051,0.327,0.785,0.324,0.431,4
0.162,0.407,0.816,0.335,0.466,4
0.91,0.778,0.135,0.753,0.706,1
0.53,0.685,0.134,0.613,0.744,1
0.635,0.403,0.079,0.361,0.75,3
0.653,0.524,0.356,0.303,0.845,3
0.36,0.904,0.251,0.52,0.444,2
0.422,0.767,0.503,0.342,0.456,2
0.234,0.377,0.762,0.269,0.109,0
0.422,0.09,0.861,0.417,0.099,0
0.61,0.968,0.221,0.523,0.696,1
0.069,0.196,0.795,0.613,0.345,4
0.011,0.461,0.793,0.391,0.399,4
0.34,0.697,0.332,0.53,0.479,2
0.322,0.303,0.941,0.265,0.142,0
0.061,0.117,0.828,0.278,0.54,4
0.059,0.119,0.855,0.275,0.079,0
0.572,0.46,0.202,0.414,0.804,3
0.651,0.848,0.001,0.53,0.677,1
0.178,0.151,0.947,0.474,0.284,4
0.275,0.231,0.882,0.314,0.204,0
0.029,0.164,0.807,0.401,0.386,4
0.124,0.334,0.9,0.527,0.469,4
0.088,0.359,0.777,0.301,0.552,4
0.18,0.354,0.935,0.226,0.063,0
0.268,0.733,0.38,0.536,0.519,2
0.207,0.416,0.773,0.578,0.366,4
0.715,0.838,0.446,0.664,0.606,1
0.607,0.947,0.262,0.658,0.717,1
0.031,0.252,0.91,0.335,0.042,0
0.419,0.723,0.229,0.544,0.712,2
0.737,0.573,0.203,0.395,0.808,3
0.196,0.712,0.257,0.535,0.437,2
0.28,0.567,0.49,0.566,0.442,2
0.66,0.494,0.381,0.344,0.855,3
0.279,0.585,0.275,0.412,0.544,2
0.444,0.65,0.352,0.42,0.422,2
0.331,0.856,0.151,0.494,0.578,2
0.28,0.323,0.897,0.262,0.531,4
0.098,0.279,0.806,0.546,0.319,4
0.429,0.735,0.209,0.293,0.482,2
0.722,0.361,0.268,0.266,0.945,3
0.677,0.78,0.459,0.676,0.69,1
0.612,0.545,0.221,0.317,0.981,3
0.013,0.243,0.867,0.275,0.086,0
0.046,0.477,0.868,0.52,0.305,4
0.162,0.169,0.764,0.398,0.38,4
0.635,0.969,0.205,0.515,0.364,1
0.735,0.379,0.375,0.273,0.836,3
0.405,0.722,0.495,0.447,0.442,2
0.813,0.924,0.128,0.682,0.69,1
0.224,0.474,0.948,0.466,0.288,4
0.72,0.451,0.102,0.401,0.895,3
0.801,0.42,0.343,0.501,0.781,3
0.356,0.572,0.104,0.607,0.445,2
0.729,0.476,0.32,0.226,0.762,3
0.658,0.409,0.171,0.56,0.849,3
0.273,0.428,0.758,0.393,0.515,4
0.743,0.536,0.357,0.37,0.885,3
0.415,0.646,0.326,0.462,0.37,2
0.73,0.348,0.25,0.385,0.833,3
0.631,0.788,0.164,0.427,0.817,3
0.125,0.257,0.801,0.526,0.486,4
0.257,0.223,0.956,0.332,0.03,0
0.699,0.599,0.241,0.412,0.871,3
0.109,0.275,0.737,0.336,0.123,0
0.23,0.527,0.312,0.453,0.565,2
0.62,0.785,0.168,0.734,0.754,1
0.81,0.399,0.059,0.437,0.697,3
0.386,0.651,0.392,0.517,0.49,2
0.094,0.166,0.827,0.501,0.366,4
0.783,0.394,0.217,0.318,0.959,3
0.762,0.873,0.196,0.668,0.77,1
0.748,0.495,0.349,0.335,0.856,3
0.074,0.21,0.819,0.494,0.206,0
0.145,0.335,0.834,0.28,0.143,0
0.113,0.152,0.628,0.181,0.152,0
0.158,0.25,0.808,0.283,0.121,0
0.026,0.257,0.913,0.501,0.432,4
0.077,0.204,0.926,0.443,0.11,0
0.202,0.097,0.882,0.156,0.049,0
0.71,0.918,0.117,0.714,0.658,1
0.55,0.876,0.397,0.513,0.719,1
0.289,0.202,0.927,0.283,0.011,0
0.888,0.35,0.18,0.378,0.732,3
0.524,0.522,0.508,0.431,0.773,3
0.246,0.314,0.84,0.275,0.079,0
0.182,0.289,0.793,0.506,0.527,4
0.743,0.412,0.389,0.339,0.885,3
0.405,0.65,0.322,0.518,0.493,2
0.183,0.199,0.885,0.338,0.217,0
0.699,0.345,0.267,0.21,0.944,3
0.274,0.144,0.866,0.476,0.185,0
0.544,0.898,0.244,0.754,0.83,1
0.285,0.164,0.732,0.578,0.474,4
0.168,0.391,0.871,0.201,0.148,0
0.869,0.448,0.254,0.3,0.867,3
0.384,0.208,0.743,0.363,0.001,0
0.019,0.269,0.852,0.473,0.428,4
0.796,0.471,0.181,0.594,0.751,3
0.021,0.284,0.695,0.597,0.32,4
0.058,0.068,0.81,0.395,0.153,0
0.82,0.79,0.206,0.609,0.597,1
0.175,0.229,0.757,0.352,0.161,0
0.453,0.904,0.455,0.429,0.562,2
0.855,0.449,0.216,0.464,0.868,3
0.323,0.493,0.872,0.464,0.345,4
0.668,0.845,0.025,0.689,0.684,1
0.748,0.412,0.164,0.462,0.771,3
0.539,0.655,0.292,0.479,0.427,2
0.13,0.327,0.91,0.557,0.468,4
0.202,0.287,0.697,0.357,0.019,0
0.096,0.357,0.901,0.591,0.517,4
0.684,0.894,0.338,0.802,0.627,1
0.22,0.219,0.896,0.48,0.45,4
0.902,0.364,0.259,0.474,0.917,3
0.195,0.516,0.993,0.423,0.543,4
0.832,0.592,0.26,0.455,0.821,3
0.616,0.766,0.298,0.687,0.649,1
0.739,0.786,0.325,0.479,0.589,1
0.818,0.846,0.175,0.559,0.667,1
0.661,0.629,0.359,0.736,0.655,1
0.858,0.558,0.12,0.361,0.762,3
0.739,0.354,0.275,0.621,0.867,3
0.276,0.279,0.899,0.314,0.401,4
0.373,0.644,0.222,0.454,0.489,2
0.773,0.892,0.221,0.671,0.877,1
0.283,0.793,0.085,0.518,0.372,2
0.606,0.923,0.182,0.655,0.74,1
0.22,0.695,0.449,0.493,0.42,2
0.259,0.151,0.907,0.302,0.059,0
0.086,0.28,0.939,0.396,0.147,0
0.164,0.16,0.788,0.501,0.443,4
0.735,0.484,0.187,0.385,0.834,3
0.763,0.526,0.202,0.378,0.817,3
0.094,0.3,0.937,0.415,0.618,4
0.102,0.186,0.822,0.13,0.162,0
0.434,0.609,0.229,0.37,0.491,2
0.183,0.243,0.901,0.379,0.064,0
0.184,0.244,0.802,0.305,0.035,0
0.585,0.863,0.313,0.549,0.758,1
0.753,0.43,0.369,0.515,0.711,3
0.076,0.277,0.666,0.579,0.339,4
0.105,0.201,0.756,0.539,0.513,4
0.499,0.819,0.292,0.434,0.421,2
0.226,0.072,0.895,0.406,0.45,4
0.126,0.469,0.678,0.542,0.602,4
0.266,0.247,0.882,0.195,0.264,0
0.356,0.767,0.447,0.31,0.424,2
0.68,0.91,0.276,0.827,0.749,1
0.197,0.229,0.758,0.314,0.476,4
0.085,0.197,0.745,0.302,0.096,0
0.205,0.347,0.776,0.365,0.303,4
0.5,0.945,0.297,0.724,0.54,1
0.906,0.51,0.254,0.398,0.904,3
0.701,0.316,0.224,0.364,0.88,3
0.053,0.379,0.799,0.472,0.394,4
0.286,0.417,0.82,0.197,0.082,0
0.209,0.362,0.752,0.423,0.334,4
0.689,0.414,0.226,0.412,0.732,3
0.836,0.401,0.44,0.359,0.748,3
0.92,0.3,0.294,0.449,0.95,3
0.86,0.298,0.269,0.319,0.87,3
0.526,0.386,0.209,0.279,0.817,3
0.583,0.826,0.223,0.493,0.652,1
0.577,0.911,0.188,0.596,0.796,1
0.711,0.704,0.334,0.572,0.68,1
0.294,0.27,0.87,0.558,0.228,4
0.03,0.509,0.847,0.648,0.415,4
0.854,0.49,0.274,0.301,0.814,3
0.73,0.575,0.332,0.283,0.731,3
0.196,0.304,0.738,0.231,0.003,0
0.841,0.509,0.275,0.38,0.791,3
0.117,0.233,0.703,0.4,0.222,4
0.293,0.282,0.978,0.265,0.066,0
0.18,0.687,0.437,0.372,0.519,2
0.743,0.851,0.308,0.602,0.697,1
0.896,0.405,0.272,0.202,0.849,3
0.488,0.81,0.116,0.297,0.311,2
0.856,0.869,0.165,0.628,0.644,1
0.337,0.392,0.685,0.229,0.041,0
0.144,0.213,0.82,0.172,0.08,0
0.901,0.506,0.366,0.401,0.759,3
0.227,0.224,0.934,0.382,0.047,0
0.802,0.557,0.175,0.402,0.7,3
0.198,0.203,0.941,0.195,0.247,0
0.311,0.769,0.25,0.537,0.551,2
0.779,0.681,0.37,0.293,0.945,3
0.191,0.361,0.804,0.586,0.477,4
0.743,0.968,0.179,0.611,0.524,1
0.135,0.254,0.705,0.321,0.115,0
0.724,0.394,0.186,0.471,0.757,3
0.041,0.401,0.792,0.522,0.565,4
0.644,0.547,0.263,0.281,0.869,3
0.27,0.475,0.853,0.159,0.144,0
0.359,0.367,0.757,0.515,0.448,4
0.017,0.259,0.853,0.483,0.312,4
0.472,0.658,0.2,0.441,0.436,2
0.316,0.133,0.798,0.448,0.391,4
0.136,0.292,0.87,0.484,0.399,4
0.732,0.846,0.306,0.484,0.696,1
0.437,0.6,0.473,0.449,0.419,2
0.016,0.228,0.737,0.464,0.334,4
0.69,0.776,0.26,0.643,0.627,1
0.696,0.528,0.228,0.312,0.71,3
0.783,0.996,0.325,0.6,0.742,1
0.69,0.664,0.331,0.778,0.635,1
0.468,0.653,0.023,0.271,0.546,2
0.729,0.924,0.254,0.758,0.679,1
0.66,0.504,0.268,0.296,0.975,3
0.083,0.387,0.792,0.376,0.329,4
0.252,0.556,0.244,0.497,0.287,2
0.14,0.241,0.836,0.448,0.245,4
0.025,0.187,0.8,0.432,0.225,0
0.431,0.716,0.2,0.527,0.446,2
0.392,0.699,0.243,0.41,0.484,2
0.672,0.737,0.255,0.635,0.614,1
0.409,0.605,0.413,0.28,0.628,2
0.254,0.842,0.152,0.632,0.479,2
0.108,0.499,0.853,0.417,0.534,4
0.231,0.212,0.937,0.22,0.169,0
0.153,0.272,0.882,0.212,0.067,0
0.697,0.962,0.324,0.701,0.587,1
0.802,0.513,0.374,0.453,0.912,3
0.622,0.936,0.222,0.705,0.634,1
0.226,0.677,0.14,0.422,0.501,2
0.875,0.324,0.061,0.489,0.937,3
0.786,0.466,0.34,0.385,0.747,3
0.232,0.254,0.866,0.536,0.283,4
0.231,0.66,0.288,0.548,0.452,2
0.325,0.116,0.891,0.171,0.131,0
0.614,0.476,0.202,0.513,0.752,3
0.722,0.922,0.238,0.575,0.854,1
0.777,0.511,0.384,0.275,0.72,3
0.186,0.337,0.945,0.55,0.4,4
0.087,0.128,0.893,0.128,0.202,0
0.602,0.637,0.405,0.461,0.825,3
0.035,0.466,0.832,0.438,0.521,4
0.651,0.932,0.097,0.704,0.813,1
0.026,0.172,0.899,0.336,0.121,0
0.169,0.13,0.883,0.422,0.411,4
0.182,0.268,0.801,0.16,0.104,0
0.132,0.285,0.849,0.204,0.079,0
0.508,0.867,0.312,0.528,0.754,1
0.086,0.323,0.873,0.404,0.513,4
0.651,0.723,0.462,0.365,0.5,1
0.41,0.737,0.409,0.299,0.462,2
0.539,0.957,0.251,0.774,0.813,1
0.619,0.42,0.222,0.407,0.646,3
0.185,0.15,0.952,0.254,0.065,0
0.333,0.846,0.154,0.526,0.585,2
0.586,0.81,0.3,0.594,0.575,1
0.557,0.845,0.095,0.661,0.522,1
0.608,0.674,0.172,0.697,0.744,1
0.712,0.746,0.197,0.674,0.861,1
0.785,0.958,0.329,0.748,0.764,1
0.592,0.252,0.088,0.27,0.712,3
0.049,0.232,0.995,0.481,0.428,4
0.272,0.225,0.888,0.28,0.413,4
0.782,0.424,0.15,0.486,0.585,3
0.781,0.398,0.231,0.312,0.709,3
0.767,0.598,0.32,0.509,0.665,3
0.165,0.288,0.931,0.192,0.623,4
0.696,0.971,0.465,0.588,0.623,1
0.785,0.255,0.078,0.32,0.826,3
0.112,0.486,0.767,0.444,0.377,4
0.03,0.376,0.856,0.41,0.39,4
0.056,0.27,0.841,0.388,0.415,4
0.669,0.96,0.191,0.67,0.545,1
0.186,0.228,0.841,0.301,0.136,0
0.598,0.93,0.392,0.558,0.866,1
0.332,0.53,0.409,0.386,0.566,2
0.766,0.496,0.277,0.369,0.895,3
0.806,0.514,0.343,0.475,0.909,3
0.717,0.484,0.367,0.355,0.757,3
0.725,0.342,0.241,0.374,0.793,3
0.647,0.819,0.164,0.652,0.809,1
0.097,0.3,0.856,0.235,0.173,0
0.172,0.215,0.866,0.41,0.33,4
0.716,0.601,0.316,0.383,0.672,3
0.107,0.348,0.89,0.438,0.368,4
0.221,0.138,0.868,0.136,0.189,0
0.092,0.182,0.8,0.445,0.204,0
0.273,0.268,0.763,0.247,0.393,4
0.621,0.892,0.235,0.507,0.527,1
0.19,0.163,0.897,0.514,0.461,4
0.277,0.728,0.138,0.481,0.406,2
0.554,0.724,0.348,0.443,0.383,2
0.806,0.301,0.17,0.303,0.763,3
0.577,0.984,0.167,0.701,0.757,1
0.29,0.838,0.415,0.437,0.432,2
0.335,0.303,0.986,0.413,0.419,4
0.359,0.476,0.212,0.531,0.573,2
0.287,0.16,0.938,0.421,0.128,0
0.774,0.481,0.277,0.552,0.796,3
0.562,0.779,0.291,0.705,0.634,1
0.398,0.418,1.0,0.379,0.076,0
0.188,0.218,0.858,0.321,0.123,0
0.645,0.4,0.169,0.331,0.779,3
0.107,0.409,0.741,0.56,0.343,4
0.663,0.905,0.176,0.797,0.61,1
0.674,0.724,0.355,0.732,0.723,1
0.209,0.162,0.676,0.375,0.404,4
0.74,0.32,0.438,0.431,0.891,3
0.914,0.618,0.091,0.248,0.73,3
0.797,0.852,0.161,0.566,0.717,1
0.333,0.642,0.283,0.256,0.453,2
0.797,0.341,0.293,0.199,0.979,3
0.396,0.594,0.219,0.579,0.426,2
0.379,0.381,0.725,0.312,0.207,0
0.288,0.675,0.32,0.326,0.507,2
0.52,0.481,0.261,0.558,0.806,3
0.212,0.337,0.757,0.352,0.129,0
0.125,0.335,0.954,0.49,0.276,4
0.857,0.635,0.328,0.28,0.824,3
0.752,0.918,0.242,0.88,0.65,1
0.875,0.589,0.514,0.419,0.761,3
0.687,0.449,0.1,0.21,0.821,3
0.813,0.239,0.301,0.41,0.719,3
0.101,0.23,0.846,0.437,0.515,4
0.233,0.107,0.717,0.318,0.047,0
0.397,0.723,0.022,0.394,0.457,2
0.21,0.691,0.252,0.631,0.378,2
0.783,0.973,0.372,0.799,0.764,1
0.196,0.151,0.501,0.581,0.513,4
0.875,0.499,0.368,0.45,0.826,3
0.227,0.805,0.203,0.474,0.574,2
0.77,0.428,0.056,0.504,0.901,3
0.326,0.526,0.194,0.453,0.455,2
0.364,0.651,0.246,0.38,0.527,2
0.038,0.336,0.803,0.431,0.519,4
0.001,0.438,0.735,0.57,0.515,4
0.743,0.243,0.404,0.481,0.766,3
0.018,0.442,0.867,0.53,0.578,4
0.156,0.293,0.991,0.338,0.029,0
0.15,0.228,0.843,0.39,0.15,0
0.84,0.713,0.209,0.612,0.629,1
0.707,0.424,0.307,0.19,0.93,3
0.069,0.181,0.898,0.265,0.249,0
0.284,0.087,0.873,0.299,0.11,0
0.344,0.782,0.34,0.391,0.443,2
0.637,0.779,0.247,0.615,0.876,1
0.741,0.889,0.306,0.526,0.749,1
0.787,0.366,0.34,0.346,0.841,3
0.105,0.144,0.83,0.365,0.228,0
0.417,0.556,0.216,0.564,0.434,2
0.786,0.385,0.27,0.315,0.956,3
0.145,0.074,0.822,0.249,0.204,0
0.654,0.959,0.285,0.59,0.781,1
0.713,0.586,0.142,0.248,0.77,3
0.679,0.51,0.231,0.367,0.821,3
0.245,0.338,0.984,0.278,0.08,0
0.063,0.291,0.801,0.313,0.271,4
0.192,0.067,0.703,0.244,0.055,0
0.752,0.5,0.242,0.413,0.866,3
0.416,0.245,0.822,0.154,0.187,0
0.144,0.268,0.794,0.286,0.084,0
0.275,0.52,0.297,0.449,0.362,2
0.208,0.196,0.902,0.412,0.065,0
0.766,0.397,0.371,0.272,0.731,3
0.622,0.218,0.291,0.33,0.821,3
0.264,0.727,0.278,0.47,0.586,2
0.293,0.353,0.885,0.464,0.363,4
0.454,0.629,0.211,0.613,0.646,2
0.98,0.492,0.136,0.404,0.907,3
0.764,0.31,0.413,0.374,0.921,3
0.769,0.526,0.323,0.45,0.601,3
0.338,0.661,0.162,0.382,0.492,2
0.211,0.256,0.857,0.337,0.082,0
0.802,0.478,0.294,0.362,0.716,3
0.78,0.499,0.1,0.241,0.984,3
0.057,0.327,0.744,0.446,0.265,4
0.399,0.286,0.743,0.395,0.415,4
0.188,0.398,0.903,0.476,0.341,4
0.121,0.228,0.904,0.267,0.405,4
0.298,0.314,0.851,0.405,0.387,4
0.73,0.502,0.258,0.451,0.865,3
0.415,0.788,0.144,0.652,0.446,2
0.252,0.261,0.854,0.377,0.114,0
0.227,0.837,0.14,0.444,0.592,2
0.478,0.692,0.394,0.396,0.442,2
0.299,0.817,0.31,0.454,0.432,2
0.777,0.525,0.164,0.35,0.786,3
0.312,0.702,0.33,0.554,0.45,2
0.167,0.222,0.696,0.222,0.131,0
0.1,0.208,0.69,0.053,0.041,0
0.803,0.489,0.314,0.355,0.874,3
0.202,0.767,0.316,0.62,0.455,2
0.324,0.635,0.313,0.522,0.646,2
0.222,0.586,0.292,0.473,0.455,2
0.695,0.479,0.312,0.4,0.916,3
0.66,0.383,0.16,0.31,0.887,3
0.818,0.834,0.254,0.513,0.641,1
0.765,0.365,0.184,0.383,0.878,3
0.069,0.164,0.816,0.504,0.341,4
0.526,0.703,0.517,0.502,0.467,2
0.207,0.411,0.891,0.253,0.489,4
0.148,0.287,0.701,0.477,0.445,4
0.911,0.463,0.203,0.394,0.779,3
0.969,0.618,0.03,0.252,0.792,3
0.337,0.734,0.355,0.458,0.55,2
0.429,0.061,0.636,0.325,0.096,0
0.209,0.217,0.875,0.347,0.035,0
0.335,0.792,0.192,0.602,0.511,2
0.827,0.507,0.317,0.483,0.565,3
0.695,0.398,0.247,0.291,0.945,3
0.398,0.663,0.333,0.421,0.535,2
0.315,0.378,0.841,0.548,0.432,4
0.502,0.437,0.172,0.339,0.795,3
0.443,0.638,0.302,0.481,0.5,2
0.099,0.292,0.895,0.593,0.52,4
0.361,0.238,0.901,0.242,0.005,0
0.927,0.349,0.539,0.326,0.816,3
0.259,0.318,0.939,0.313,0.016,0
0.102,0.323,0.705,0.498,0.243,0
0.679,0.609,0.205,0.399,0.775,3
0.332,0.955,0.204,0.497,0.636,2
0.344,0.523,0.358,0.353,0.489,2
0.28,0.604,0.335,0.608,0.471,2
0.323,0.231,0.782,0.163,0.007,0
0.07,0.29,0.752,0.447,0.344,4
0.818,0.406,0.421,0.41,0.849,3
0.305,0.66,0.225,0.307,0.396,2
0.673,0.526,0.367,0.278,0.813,3
0.676,0.874,0.178,0.822,0.498,1
0.308,0.321,0.724,0.332,0.011,0
0.243,0.679,0.253,0.661,0.362,2
0.701,0.843,0.252,0.558,0.661,1
0.6,0.55,0.147,0.471,0.955,3
0.086,0.566,0.875,0.539,0.401,4
0.396,0.677,0.241,0.516,0.477,2
0.44,0.733,0.261,0.566,0.439,2
0.705,0.574,0.283,0.369,0.879,3
0.844,0.415,0.215,0.424,0.827,3
0.11,0.758,0.002,0.457,0.443,2
0.354,0.784,0.363,0.56,0.579,2
0.61,0.753,0.153,0.458,0.811,1
0.723,0.484,0.118,0.269,0.902,3
0.02,0.65,0.893,0.521,0.297,4
0.74,0.832,0.185,0.727,0.619,1
0.772,0.766,0.344,0.626,0.592,1
0.12,0.281,0.866,0.223,0.09,0
0.763,0.538,0.162,0.471,0.97,3
0.589,0.747,0.309,0.721,0.739,1
0.237,0.626,0.156,0.442,0.422,2
0.255,0.715,0.254,0.431,0.418,2
0.037,0.376,0.968,0.268,0.266,0
0.134,0.24,0.744,0.53,0.386,4
0.22,0.901,0.177,0.516,0.401,2
0.138,0.185,0.924,0.252,0.168,0
0.144,0.226,0.773,0.244,0.058,0
0.61,0.836,0.194,0.819,0.562,1
0.138,0.023,0.879,0.36,0.274,4
0.387,0.618,0.303,0.464,0.505,2
0.726,0.231,0.412,0.243,0.801,3
0.72,0.455,0.297,0.386,0.859,3
0.657,0.719,0.369,0.527,0.779,1
0.712,0.219,0.311,0.361,0.889,3
0.035,0.147,0.737,0.567,0.488,4
0.461,0.914,0.271,0.272,0.458,2
0.291,0.702,0.287,0.547,0.413,2
0.104,0.371,0.95,0.4,0.348,4
0.689,0.936,0.238,0.705,0.963,1
0.156,0.32,0.959,0.614,0.37,4
0.401,0.582,0.106,0.354,0.486,2
0.653,0.891,0.053,0.614,0.693,1
0.109,0.354,0.774,0.105,0.019,0
0.738,0.447,0.18,0.542,0.978,3
0.157,0.138,0.87,0.229,0.089,0
0.536,0.868,0.24,0.7,0.714,1
0.256,0.717,0.455,0.499,0.503,2
0.31,0.209,0.823,0.48,0.431,4
0.003,0.377,0.987,0.419,0.49,4
0.58,0.899,0.416,0.453,0.727,1
0.853,0.503,0.368,0.438,0.782,3
0.168,0.395,0.878,0.396,0.288,4
0.033,0.347,0.769,0.389,0.384,4
0.8,0.891,0.205,0.766,0.667,1
0.7,0.776,0.302,0.6,0.623,1
0.297,0.692,0.331,0.475,0.448,2
0.793,0.611,0.212,0.202,0.866,3
0.325,0.075,0.913,0.16,0.014,0
0.375,0.825,0.43,0.423,0.419,2
0.616,0.401,0.286,0.501,0.845,3
0.249,0.386,0.832,0.182,0.214,0
0.027,0.268,0.703,0.387,0.497,4
0.334,0.637,0.186,0.596,0.441,2
0.292,0.358,0.981,0.301,0.006,0
0.943,0.363,0.398,0.373,0.918,3
0.65,0.709,0.323,0.6,0.76,1
0.656,0.118,0.425,0.268,0.847,3
0.704,0.493,0.343,0.282,0.98,3
0.876,0.362,0.187,0.386,0.791,3
0.057,0.31,0.899,0.333,0.041,0
0.3,0.816,0.268,0.425,0.425,2
0.593,0.844,0.296,0.628,0.772,1
0.676,0.848,0.262,0.693,0.66,1
0.405,0.967,0.197,0.702,0.751,1
0.571,0.71,0.259,0.726,0.664,1
0.673,0.233,0.279,0.303,0.848,3
0.178,0.331,0.966,0.33,0.352,4
0.341,0.85,0.218,0.306,0.491,2
0.2,0.294,0.82,0.268,0.102,0
0.061,0.136,0.873,0.556,0.224,4
0.884,0.392,0.247,0.452,0.745,3
0.077,0.358,0.858,0.281,0.318,0
0.256,0.339,0.633,0.266,0.494,4
0.352,0.835,0.563,0.481,0.592,2
0.942,0.454,0.137,0.43,0.871,3
0.622,0.763,0.3,0.628,0.599,1
0.578,0.973,0.18,0.638,0.691,1
0.156,0.27,0.843,0.379,0.613,4
0.34,0.552,0.311,0.452,0.424,2
0.767,0.843,0.225,0.506,0.747,1
0.089,0.255,0.774,0.562,0.552,4
0.3,0.689,0.34,0.47,0.424,2
0.281,0.772,0.189,0.351,0.44,2
0.31,0.179,0.801,0.327,0.224,0
0.525,0.938,0.227,0.688,0.668,1
0.131,0.125,0.854,0.247,0.173,0
0.953,0.369,0.376,0.354,0.901,3
0.215,0.427,0.689,0.531,0.552,4
0.329,0.891,0.388,0.466,0.336,2
0.134,0.094,0.876,0.361,0.235,0
0.051,0.064,0.836,0.444,0.189,0
0.668,0.491,0.301,0.524,0.89,3
0.659,0.893,0.203,0.558,0.68,1
0.21,0.3,0.999,0.401,0.29,4
0.019,0.185,0.845,0.254,0.046,0
0.784,0.485,0.237,0.213,0.808,3
0.112,0.186,0.893,0.261,0.141,0
0.12,0.26,0.74,0.606,0.462,4
0.32,0.88,0.19,0.578,0.628,2
0.198,0.31,0.807,0.49,0.336,4
0.209,0.071,0.786,0.101,0.231,0
0.231,0.817,0.221,0.559,0.582,2
0.799,0.873,0.047,0.553,0.774,1
0.13,0.828,0.148,0.369,0.39,2
0.02,0.273,0.874,0.479,0.411,4
0.008,0.221,0.755,0.26,0.319,4
0.91,0.835,0.29,0.812,0.776,1
0.575,0.851,0.307,0.606,0.806,1
0.073,0.212,0.838,0.137,0.013,0
0.656,0.966,0.469,0.556,0.795,1
0.773,0.304,0.228,0.33,0.797,3
0.744,0.958,0.447,0.718,0.755,1
0.639,0.47,0.451,0.436,0.932,3
0.698,0.925,0.378,0.63,0.467,1
0.199,0.244,0.819,0.464,0.342,4
0.733,0.516,0.015,0.504,0.746,3
0.13,0.424,0.817,0.396,0.263,0
0.474,0.828,0.317,0.275,0.482,2
0.715,0.441,0.21,0.475,0.85,3
0.704,0.429,0.318,0.434,0.748,3
0.318,0.675,0.292,0.723,0.426,2
0.16,0.273,0.789,0.233,0.156,0
0.307,0.408,0.822,0.227,0.077,0
0.233,0.29,0.835,0.42,0.16,4
0.286,0.899,0.442,0.349,0.566,2
0.732,0.761,0.076,0.648,0.699,1
0.3,0.697,0.394,0.566,0.386,2
0.233,0.412,0.851,0.483,0.529,4
0.603,0.858,0.11,0.69,0.643,1
0.248,0.273,0.887,0.162,0.242,0
0.235,0.067,0.919,0.38,0.094,0
0.216,0.099,0.908,0.379,0.378,4
0.885,0.541,0.221,0.323,0.777,3
0.8,0.562,0.086,0.431,0.968,3
0.173,0.289,0.902,0.513,0.624,4
0.844,0.818,0.437,0.788,0.669,1
0.643,0.954,0.276,0.655,0.796,1
0.517,0.727,0.306,0.987,0.855,1
0.168,0.418,0.907,0.371,0.549,4
0.286,0.466,0.853,0.405,0.285,0
0.711,0.406,0.29,0.443,0.909,3
0.728,0.838,0.216,0.678,0.607,1
0.052,0.357,0.68,0.42,0.375,4
0.719,0.936,0.194,0.695,0.659,1
0.728,0.539,0.238,0.321,0.928,3
0.136,0.388,0.826,0.233,0.017,0
0.059,0.255,0.922,0.406,0.36,4
0.184,0.343,0.902,0.233,0.194,0
0.176,0.412,0.949,0.432,0.513,4
0.891,0.442,0.139,0.589,0.737,3
0.758,0.795,0.288,0.718,0.671,1
0.526,0.739,0.258,0.548,0.47,2
0.625,0.708,0.13,0.659,0.598,1
0.285,0.285,0.879,0.551,0.343,4
0.783,0.86,0.225,0.5,0.67,1
0.107,0.22,0.763,0.387,0.095,0
0.44,0.746,0.255,0.276,0.57,2
0.137,0.218,0.867,0.53,0.419,4
0.322,0.728,0.286,0.427,0.624,2
0.754,0.657,0.284,0.66,0.791,1
0.622,0.782,0.29,0.788,0.85,1
0.136,0.249,0.917,0.318,0.341,4
0.065,0.273,0.874,0.523,0.571,4
0.796,0.351,0.235,0.334,0.732,3
0.233,0.119,0.615,0.288,0.185,0
0.71,0.563,0.278,0.263,0.692,3
0.302,0.623,0.252,0.516,0.283,2
0.143,0.532,0.679,0.404,0.25,4
0.698,0.362,0.311,0.415,0.885,3
0.251,0.303,0.928,0.16,0.082,0
0.562,0.489,0.232,0.366,0.954,3
